cv	end	hash	start	dataset	estimator	estimator	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results	results
10	2023-09-27 09:49:10.676890	3a69a94090b1aac880ef8563d7900f44d03072f90e0fd42313c73e00e8192c0b	2023-09-26 13:13:27.116063	mirna	bipartite_adaptations.estimators.bxt_lso	bxt_lso	0.9999999901545192	0.9999963119772228	0.9999733498828177	0.9999931343044478	0.9999931344620985	0.999946701186027	0.9999503902632623	0.9999931343044478	0.9999931349856586	0.9999963119772228	0.9999931343044478	0.9999931343044478	0.9999999996340401	0.12756996209875204	0.5671557305944525	0.5759136947633825	0.8984396386531618	0.8911147957487999	0.15534715972216512	0.5898387219531546	0.8984396386531618	0.8847337247947216	0.5671557305944525	0.8984396386531618	0.8984396386531618	0.5983206525076799	0.2919413679501152	0.6564250062056081	0.5941068333399608	0.8376686728776761	0.8640215769950413	0.2219275157781554	0.5787147519667122	0.8376686728776761	0.9005039133835608	0.6564250062056081	0.8376686728776761	0.8376686728776761	0.7052652532610362	0.11548710310275323	0.5267627716939992	0.5321702578972206	0.9064760026298487	0.8889712595143666	0.07963598833790184	0.5592417212150752	0.9064760026298487	0.8754495391452319	0.5267627716939992	0.9064760026298487	0.9064760026298487	0.6040752037149106	9062.724633216858	61316.86496925354	0.20975566502443363	0.6117903684000303	0.5850102640516717	0.8680541557654189	0.8775681863719207	0.18863733775016026	0.5842767369599333	0.8680541557654189	0.8926188190891412	0.6117903684000303	0.8680541557654189	0.8680541557654189	0.651792952884358	70379.5896024704
11	2023-09-27 09:49:10.676890	3a69a94090b1aac880ef8563d7900f44d03072f90e0fd42313c73e00e8192c0b	2023-09-26 13:13:27.116063	mirna	bipartite_adaptations.estimators.bxt_lso	bxt_lso	0.9999999385236996	0.9999877265675627	0.9999131685891792	0.9999771876996076	0.9999771894004433	0.9998263522554716	0.9998386368037178	0.9999771876996076	0.999977195061739	0.9999877265675627	0.9999771876996076	0.9999771876996076	0.9999999973849221	0.14729036119785946	0.5793999334630453	0.5872429776663409	0.903361780050444	0.8982922374857985	0.17645034945092855	0.5980313347360854	0.903361780050444	0.8937232877879034	0.5793999334630453	0.903361780050444	0.903361780050444	0.6090917424905326	0.2962968207208272	0.6624027829831483	0.5974080292324898	0.8369151325882096	0.8635213619559533	0.22993682810584004	0.5813886066916427	0.8369151325882095	0.9007814496229695	0.6624027829831483	0.8369151325882095	0.8369151325882095	0.7091963548220507	0.113778377377563	0.526172594078319	0.5316192769461572	0.909965977927143	0.8923952651034485	0.07938006992588184	0.5601888704897017	0.909965977927143	0.8789199420984799	0.526172594078319	0.909965977927143	0.909965977927143	0.5998730886993309	7734.0772931575775	64989.66343617439	0.2217935909593433	0.6209013582230968	0.5923255034494154	0.8701384563193268	0.8809067997208759	0.20319358877838428	0.589709970713864	0.8701384563193267	0.8972523687054365	0.6209013582230968	0.8701384563193267	0.8701384563193267	0.6591440486562916	72723.74072933197
12	2023-09-27 09:49:10.676890	3a69a94090b1aac880ef8563d7900f44d03072f90e0fd42313c73e00e8192c0b	2023-09-26 13:13:27.116063	mirna	bipartite_adaptations.estimators.bxt_lso	bxt_lso	0.9999999413574494	0.9999876864274878	0.999912947460996	0.9999771143481594	0.9999771160586058	0.9998259100759893	0.9998382348183377	0.9999771143481594	0.9999771217523626	0.9999876864274878	0.9999771143481594	0.9999771143481594	0.9999999972901293	0.14353468502103167	0.5799782106575522	0.5825156913426693	0.8950520120448946	0.8933537003525945	0.1652204089570334	0.5853288142842181	0.8950520120448946	0.8917041536365119	0.5799782106575522	0.8950520120448946	0.8950520120448946	0.6148889845239428	0.3007889707867474	0.6563871040972329	0.5876502853720024	0.8273353120620002	0.8573782891293372	0.21560952208369674	0.5743147369495646	0.8273353120620002	0.8998540777328128	0.6563871040972329	0.8273353120620002	0.8273353120620002	0.7011611875563787	0.12604957288002405	0.53435290888063	0.5421853622648419	0.908612754766601	0.8930616381640093	0.09820993896583412	0.5701919606370753	0.908612754766601	0.8810571666651134	0.53435290888063	0.908612754766601	0.908612754766601	0.5919920948614593	7994.51097536087	64013.11337566376	0.22216182790388952	0.6181826573773925	0.5850829883573359	0.8611936620534474	0.8753659947409659	0.19041496552036508	0.5798217756168913	0.8611936620534474	0.8957791156846624	0.6181826573773925	0.8611936620534474	0.8611936620534474	0.6580250860401607	72007.62435102463
13	2023-09-27 09:49:10.676890	3a69a94090b1aac880ef8563d7900f44d03072f90e0fd42313c73e00e8192c0b	2023-09-26 13:13:27.116063	mirna	bipartite_adaptations.estimators.bxt_lso	bxt_lso	0.9999998890104351	0.9999839865980144	0.9998873283397841	0.9999702486526072	0.9999702515283131	0.9997746820644088	0.9997907141477236	0.9999702486526072	0.9999702611056794	0.9999839865980144	0.9999702486526072	0.9999702486526072	0.9999999950402635	0.1226607591932442	0.5730272544067223	0.5742393106841975	0.8927799069258144	0.8918801530480382	0.14852676553124117	0.5755204350019409	0.8927799069258144	0.8909926847416536	0.5730272544067223	0.8927799069258144	0.8927799069258143	0.6060409808998319	0.3125057472733624	0.6602768193878913	0.5891434158224044	0.8245252425316734	0.8552197882400168	0.22040035442058276	0.5757694038573933	0.8245252425316734	0.8991312212037967	0.6602768193878913	0.8245252425316734	0.8245252425316734	0.7082255502944494	0.11039556824048322	0.5306343404612176	0.5363595067868927	0.9063938198553583	0.89412231717736	0.0802351603276195	0.5525364742301925	0.9063938198553583	0.8836771297836153	0.5306343404612176	0.9063938198553583	0.9063938198553583	0.5881299453959248	9156.067129611969	64799.755771398544	0.2175832532333033	0.6166520368973067	0.581691363253301	0.8586525747287439	0.8735499706440275	0.18446355997591196	0.5756449194296671	0.8586525747287439	0.8950619529727252	0.6166520368973067	0.8586525747287439	0.8586525747287439	0.6571332655971407	73955.82290101051
14	2023-09-27 09:49:10.676890	3a69a94090b1aac880ef8563d7900f44d03072f90e0fd42313c73e00e8192c0b	2023-09-26 13:13:27.116063	mirna	bipartite_adaptations.estimators.bxt_lso	bxt_lso	0.999999960940419	0.9999926217231228	0.9999469020922882	0.9999862686088956	0.999986269236689	0.9998938098228308	0.9999011922798234	0.9999862686088956	0.9999862713224305	0.9999926217231228	0.9999862686088956	0.9999862686088956	0.9999999985416503	0.1264540466669238	0.5677544924649341	0.5752204244206276	0.896632904462086	0.8904375008862616	0.1528763842462778	0.5862348311158525	0.896632904462086	0.8848930078985174	0.5677544924649341	0.896632904462086	0.896632904462086	0.5986443294714879	0.3025052948707339	0.6562317359554266	0.588054258989487	0.8302484403770577	0.8597433474051173	0.2155758140490271	0.5743653831257427	0.8302484403770577	0.9012148036278	0.6562317359554266	0.8302484403770577	0.8302484403770577	0.7012598894730313	0.12089094080806889	0.5306507919030338	0.5375090356636697	0.906948553583169	0.888935606351904	0.09262959331733094	0.5699838489106447	0.906948553583169	0.8756170846159854	0.5306507919030338	0.906948553583169	0.906948553583169	0.5913853174708661	7981.871989965439	61078.39223098755	0.21447967076882885	0.6119931142101804	0.5816373417050573	0.8634406724195718	0.8750904241456894	0.18422609914765245	0.5803001071207976	0.8634406724195718	0.8930539057631588	0.6119931142101804	0.8634406724195718	0.8634406724195718	0.6499521094722596	69060.26422095299
15	2023-09-27 09:49:10.676890	3a69a94090b1aac880ef8563d7900f44d03072f90e0fd42313c73e00e8192c0b	2023-09-26 13:13:27.116063	mirna	bipartite_adaptations.estimators.bxt_lso	bxt_lso	0.9999999082560732	0.9999852722064444	0.9998957774405421	0.9999726252395291	0.9999726276894212	0.9997915766018347	0.9998063204106007	0.9999726252395291	0.9999726358433939	0.9999852722064444	0.9999726252395291	0.9999726252395291	0.9999999958781646	0.14418683855573655	0.578318017691464	0.5856118510722251	0.9017931796980273	0.896945744666686	0.17295679917847673	0.5954890562345155	0.9017931796980272	0.8925429846600085	0.578318017691464	0.9017931796980272	0.9017931796980272	0.6081298393122734	0.309606889772087	0.6603165498512105	0.5904002075391414	0.8276969647161955	0.8575397451538788	0.22144183940122641	0.5764682253374795	0.8276969647161955	0.8999767467358392	0.6603165498512105	0.8276969647161955	0.8276969647161955	0.7070151190327535	0.12017700560954582	0.5333938751161769	0.5409961465574665	0.9102979005891627	0.8950775914702284	0.0953527718651535	0.568067505423798	0.9102979005891627	0.8832052944503498	0.5333938751161769	0.9102979005891627	0.9102979005891627	0.5964253682587489	11606.64579129219	62535.29889726639	0.22689686416391178	0.6193172837713372	0.5880060293056832	0.8647450722071114	0.8772427449102824	0.19719931928985157	0.5859786407859975	0.8647450722071113	0.8962598656979238	0.6193172837713372	0.8647450722071113	0.8647450722071113	0.6575724791725135	74141.94468855858
0	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9900349319799676	0.9022662889518414	0.6653520695332542	0.8184210526315789	0.8595173943972769	0.4756834951261298	0.640625	0.8184210526315789	0.9489309210526315	0.9022662889518414	0.8184210526315789	0.8184210526315789	0.9993573601930542	0.20656403119536645	0.6545816733067729	0.5019789074534897	0.7030075187969925	0.7827052522882036	0.15443817195455722	0.5385737009544008	0.7030075187969925	0.9190284167470638	0.6545816733067729	0.7030075187969925	0.7030075187969925	0.750863213811421	0.33912357439134316	0.7177692960135709	0.5920274914089347	0.8107142857142857	0.8523181148748159	0.26529171158733994	0.5807961608056015	0.8107142857142857	0.9187481034424627	0.7177692960135709	0.8107142857142857	0.8107142857142857	0.7651611535199322	0.06528233151183971	0.6964912280701754	0.4826979472140763	0.7244897959183674	0.8147106349871327	0.14985372985307105	0.5285714285714286	0.7244897959183674	0.9577259475218659	0.6964912280701754	0.7244897959183674	0.7244897959183674	0.6666666666666666	3.8882384300231934	25.21393895149231	0.2728438027933548	0.6861754846601719	0.5470031994312122	0.7568609022556392	0.8175116835815097	0.20986494177094858	0.5596849308800012	0.7568609022556392	0.9188882600947632	0.6861754846601719	0.7568609022556392	0.7568609022556392	0.7580121836656766	29.102177381515503
1	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9994949494949494	0.895949720670391	0.6275869780413128	0.8039473684210526	0.8541915331755101	0.42489605811544495	0.6139896373056994	0.8039473684210526	0.9553040632669757	0.895949720670391	0.8039473684210526	0.8039473684210526	0.9999682579989841	0.2858748632230411	0.6473858921161826	0.6017842412391923	0.8157894736842104	0.8388361910244432	0.22744384026387765	0.5877470355731226	0.8157894736842105	0.870834200124818	0.6473858921161826	0.8157894736842105	0.8157894736842105	0.7546887966804979	0.44927138129349836	0.738403918179199	0.5960983651600494	0.85	0.8865984338508036	0.2731684278842135	0.5782505910165484	0.85	0.9415366430260048	0.738403918179199	0.85	0.85	0.8160472486315182	0.1394666120181264	0.5013888888888889	0.4988636363636364	0.8163265306122449	0.8326066790352504	0.002320191859957102	0.500968992248062	0.8163265306122449	0.8504192374624269	0.5013888888888889	0.8163265306122449	0.8163265306122449	0.6597222222222223	3.5757131576538086	24.086366415023804	0.36757312225826977	0.6928949051476908	0.5989413031996209	0.8328947368421051	0.8627173124376234	0.25030613407404556	0.5829988132948355	0.8328947368421052	0.9061854215754115	0.6928949051476908	0.8328947368421052	0.8328947368421052	0.785368022656008	27.662079572677612
2	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9993386243386242	0.8944827586206896	0.64791428495467	0.803594351732991	0.8495770741597923	0.45367068613066996	0.6304347826086957	0.803594351732991	0.9487637439303455	0.8944827586206896	0.803594351732991	0.803594351732991	0.9999489144316731	0.2825391746324425	0.6922413793103448	0.554954954954955	0.7732793522267206	0.8288069445964182	0.2153582735652648	0.5603137396321674	0.7732793522267206	0.9185582197330826	0.6922413793103448	0.7732793522267206	0.7732793522267206	0.7952586206896551	0.5252818025703055	0.7838827838827839	0.6131127450980391	0.8466898954703833	0.8843974175035868	0.32244468103071994	0.5915611814345991	0.8466898954703833	0.9449212719975301	0.7838827838827839	0.8466898954703833	0.8466898954703833	0.8515175300889586	0.12025502841829372	0.45833333333333337	0.4563918757467144	0.7252747252747253	0.7798915540851024	-0.053624498640640866	0.48274647887323946	0.7252747252747253	0.8489165763813651	0.45833333333333337	0.7252747252747253	0.7252747252747253	0.6224489795918368	3.853890895843506	25.10477614402771	0.403910488601374	0.7380620815965644	0.584033850026497	0.809984623848552	0.8566021810500025	0.26890147729799235	0.5759374605333832	0.809984623848552	0.9317397458653063	0.7380620815965644	0.809984623848552	0.809984623848552	0.8233880753893068	28.958667039871216
3	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9765764444548259	0.8964088397790055	0.6537572596894631	0.8074454428754814	0.8518639929292439	0.4612018888951367	0.6341463414634146	0.8074454428754814	0.9483390212592755	0.8964088397790055	0.8074454428754814	0.8074454428754814	0.9983802109492717	0.44316692233986643	0.8070202329858982	0.6191142191142192	0.8259109311740891	0.8679520209884584	0.3507727497154361	0.6001900760304122	0.8259109311740891	0.9411064020750002	0.8070202329858982	0.8259109311740891	0.8259109311740891	0.8412017167381974	0.36066275908615153	0.6792647666253615	0.5615906643628077	0.7874564459930313	0.8367960584850705	0.21001148429267183	0.5615079365079365	0.7874564459930313	0.9137630662020906	0.6792647666253615	0.7874564459930313	0.7874564459930313	0.7294506402313095	0.4722222222222222	0.7992424242424242	0.6613503455608718	0.9230769230769231	0.9394348341716763	0.37737322546266244	0.6189759036144578	0.9230769230769231	0.9636237256719185	0.7992424242424242	0.9230769230769231	0.9230769230769231	0.9204545454545454	3.667463779449463	23.719695329666138	0.401914840713009	0.7431424998056299	0.5903524417385134	0.8066836885835602	0.8523740397367645	0.280392117004054	0.5808490062691744	0.8066836885835602	0.9274347341385454	0.7431424998056299	0.8066836885835602	0.8066836885835602	0.7853261784847534	27.3871591091156
4	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	0.986910827290057	0.9089012517385258	0.6423734962696351	0.8276315789473684	0.8719986883272277	0.44152156734805514	0.6191860465116279	0.8276315789473684	0.9589121787025704	0.9089012517385258	0.8276315789473684	0.8276315789473684	0.9993215509345637	0.18241236359821286	0.5866141732283465	0.45615768073327057	0.6654135338345865	0.7630662652818673	0.07619821621237224	0.5167587126261665	0.6654135338345865	0.9255594709493216	0.5866141732283465	0.6654135338345865	0.6654135338345865	0.7024278215223096	0.4709477305951364	0.6515740380878352	0.5998031818927341	0.7821428571428573	0.8101209025516062	0.23181864944637562	0.5886363636363636	0.7821428571428571	0.852288961038961	0.6515740380878352	0.7821428571428571	0.7821428571428571	0.6999611348620288	0.09200424172026606	0.49818840579710144	0.43981708312918505	0.6428571428571429	0.7357737803597677	-0.0018380055081064	0.4995337995337995	0.6428571428571429	0.8847152847152847	0.49818840579710144	0.6428571428571429	0.6428571428571428	0.6467391304347826	3.811819314956665	24.540175914764404	0.32668004709667464	0.6190941056580909	0.5279804313130023	0.7237781954887219	0.7865935839167367	0.15400843282937393	0.5526975381312651	0.7237781954887218	0.8889242159941413	0.6190941056580909	0.7237781954887218	0.7237781954887218	0.7011944781921693	28.35199522972107
5	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9999999999999998	0.8995873452544705	0.5998499798049737	0.8078947368421052	0.8633227195563776	0.3838409585889384	0.5921787709497207	0.8078947368421052	0.9645839458982652	0.8995873452544705	0.8078947368421052	0.8078947368421052	1.0	0.2533178996213076	0.5329268292682927	0.5185964912280702	0.8157894736842104	0.8399630655586334	0.050181525043241616	0.5191195562374602	0.8157894736842105	0.8683247715654059	0.5329268292682927	0.8157894736842105	0.8157894736842105	0.6995934959349593	0.33638369180112826	0.6126302083333334	0.5544441918617867	0.775	0.8141850420550125	0.15462807309751667	0.553071554567068	0.775	0.8708950072858348	0.6126302083333334	0.775	0.775	0.7032877604166665	0.1773373132277596	0.4470588235294118	0.4367816091954023	0.7755102040816326	0.757682383298147	-0.12436221960694133	0.42696629213483145	0.7755102040816326	0.7406558128869525	0.4470588235294118	0.7755102040816326	0.7755102040816326	0.5941176470588236	3.72401762008667	24.725831508636475	0.2948507957112179	0.572778518800813	0.5365203415449284	0.7953947368421053	0.827074053806823	0.10240479907037914	0.5360955554022642	0.7953947368421053	0.8696098894256203	0.572778518800813	0.7953947368421053	0.7953947368421053	0.701440628175813	28.449849128723145
6	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	1.0	0.9146341463414633	0.650448717948718	0.8382541720154044	0.8796963562753036	0.4512126044020241	0.6227544910179641	0.8382541720154044	0.9602899464229435	0.9146341463414633	0.8382541720154044	0.8382541720154044	1.0	0.14532962850497808	0.5913120567375887	0.49598472880463396	0.7489878542510121	0.81838299723059	0.09155588108815592	0.5229500891265597	0.7489878542510121	0.9198510467860312	0.5913120567375887	0.7489878542510121	0.7489878542510121	0.7216312056737588	0.4470674433293223	0.6113960113960114	0.5623332062523827	0.7770034843205574	0.8111798469980778	0.16094398982116184	0.5581326196848052	0.7770034843205574	0.8598894922299547	0.6113960113960114	0.7770034843205574	0.7770034843205574	0.7047720797720798	0.3517063199957937	0.7135802469135802	0.6407894736842106	0.8021978021978022	0.8286581839213418	0.3226186110785049	0.6218309859154929	0.8021978021978022	0.872929887014394	0.7135802469135802	0.8021978021978022	0.8021978021978022	0.7209876543209878	3.494288444519043	24.770262002944946	0.2961985359171502	0.6013540340668	0.5291589675285083	0.7629956692857848	0.8147814221143339	0.12624993545465887	0.5405413544056825	0.7629956692857848	0.889870269507993	0.6013540340668	0.7629956692857848	0.7629956692857848	0.7132016427229193	28.26455044746399
7	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9602015350454256	0.9088435374149659	0.6480484975993959	0.8279845956354299	0.8712726335830577	0.4495830233691892	0.6235955056179775	0.82798459563543	0.9574793382469602	0.9088435374149659	0.82798459563543	0.82798459563543	0.9979282622139766	0.3247368603090984	0.7231559290382821	0.5919603524229076	0.8785425101214575	0.9090005172198542	0.2524296915022297	0.5713859020310633	0.8785425101214575	0.951595973667281	0.7231559290382821	0.8785425101214575	0.8785425101214575	0.8513071895424836	0.4434666673829203	0.6233627372360331	0.5674645390070923	0.7630662020905923	0.7995514863963229	0.17766000877025284	0.563963963963964	0.7630662020905923	0.8543742348620397	0.6233627372360331	0.7630662020905923	0.7630662020905923	0.6802993851911253	0.24432377746480236	0.49021084337349397	0.4886128364389234	0.7912087912087912	0.8128227879780674	-0.015843106263111948	0.4935897435897436	0.7912087912087912	0.8369963369963369	0.49021084337349397	0.7912087912087912	0.7912087912087912	0.6182228915662651	3.752305746078491	24.88358187675476	0.38410176384600936	0.6732593331371576	0.5797124457149999	0.8208043561060249	0.8542760018080886	0.21504485013624128	0.5676749329975137	0.8208043561060249	0.9029851042646604	0.6732593331371576	0.8208043561060249	0.8208043561060249	0.7658032873668045	28.635887622833252
8	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	0.97946721512494	0.9210526315789473	0.7082066869300911	0.8537499999999999	0.8838890577507599	0.5313159612864113	0.6676136363636364	0.85375	0.9509730113636364	0.9210526315789473	0.85375	0.85375	0.9985361055833847	0.27909926172063365	0.6878109452736318	0.49288806431663573	0.7071428571428572	0.7942574432370351	0.16491449289041202	0.5362023495564613	0.7071428571428572	0.9413946638353254	0.6878109452736318	0.7071428571428572	0.7071428571428572	0.7527985074626865	0.08659129636686913	0.5359200271094544	0.4551567573780856	0.6708333333333333	0.7608176001226089	0.034956064821142274	0.5085044929396663	0.6708333333333333	0.9032587184424475	0.5359200271094544	0.6708333333333333	0.6708333333333333	0.6180955608268384	0.16206349206349208	0.5512820512820513	0.49945828819068255	0.7380952380952381	0.7956972604859929	0.062017367294604234	0.51875	0.7380952380952381	0.8776785714285713	0.5512820512820513	0.7380952380952381	0.7380952380952381	0.7350427350427351	3.8201119899749756	24.740731716156006	0.1828452790437514	0.6118654861915431	0.47402241084736063	0.6889880952380952	0.7775375216798219	0.09993527885577715	0.5223534212480638	0.6889880952380952	0.9223266911388865	0.6118654861915431	0.6889880952380952	0.6889880952380952	0.6854470341447625	28.56084370613098
9	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	1.0	0.912037037037037	0.6508716723706274	0.83375	0.8757583205089925	0.4526086301499459	0.6242937853107344	0.83375	0.9586723163841807	0.912037037037037	0.83375	0.83375	1.0	0.31290622452932815	0.6246523203044942	0.5829343547185871	0.8000000000000002	0.8257899776571976	0.19066442852539495	0.572908639438308	0.8	0.8612381197020292	0.6246523203044942	0.8	0.8	0.7169521299956082	0.1309709432851339	0.516096238563199	0.4358371620899669	0.6333333333333333	0.7334722370623644	0.015235744765467369	0.5036053130929791	0.6333333333333333	0.9002024035420619	0.516096238563199	0.6333333333333333	0.6333333333333333	0.5308370044052863	0.15967637589909733	0.7948717948717949	0.5942028985507246	0.7619047619047619	0.8178053830227742	0.3362055740676945	0.5958333333333333	0.7619047619047619	0.9279761904761905	0.7948717948717949	0.7619047619047619	0.7619047619047619	0.7702991452991453	3.868479013442993	24.953205585479736	0.22193858390723104	0.5703742794338467	0.509385758404277	0.7166666666666668	0.779631107359781	0.10295008664543116	0.5382569762656435	0.7166666666666667	0.8807202616220455	0.5703742794338467	0.7166666666666667	0.7166666666666667	0.6238945672004472	28.82168459892273
10	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	1.0	0.9149350649350649	0.6699633463295636	0.8402439024390244	0.8781161483648977	0.4787962951290639	0.638121546961326	0.8402439024390244	0.9558684813367471	0.9149350649350649	0.8402439024390244	0.8402439024390244	1.0	0.2796534399039817	0.6769276748356245	0.5710615280594997	0.7653846153846153	0.813132573984501	0.22382899304932624	0.5707908163265306	0.7653846153846153	0.8921654238618524	0.6769276748356245	0.7653846153846153	0.7653846153846153	0.781231320980275	0.16280247565165087	0.5511695906432749	0.4635210150674068	0.6422764227642277	0.7278776039148178	0.055890294418619035	0.5152616279069767	0.6422764227642277	0.8757090187180941	0.5511695906432749	0.6422764227642277	0.6422764227642277	0.6676413255360623	0.03225806451612903	0.8051948051948052	0.41028225806451607	0.6153846153846154	0.7491470223325061	0.14032101564599264	0.5161290322580645	0.6153846153846154	0.9875930521091811	0.8051948051948052	0.6153846153846154	0.6153846153846154	0.6103896103896104	3.667694568634033	24.83781337738037	0.2212279577778163	0.6140486327394497	0.5172912715634532	0.7038305190744215	0.7705050889496594	0.13985964373397264	0.5430262221167537	0.7038305190744215	0.8839372212899732	0.6140486327394497	0.7038305190744215	0.7038305190744215	0.7244363232581686	28.505507946014404
11	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9676590064729421	0.9131578947368422	0.690544805818581	0.8390243902439024	0.8735302091596462	0.5081571451928294	0.65625	0.8390243902439024	0.9496951219512195	0.9131578947368422	0.8390243902439024	0.8390243902439024	0.997719298245614	0.4040281520378642	0.8154435925520263	0.6577446248354542	0.8961538461538462	0.9192257062814325	0.3865496722331962	0.618421052631579	0.8961538461538462	0.955668016194332	0.8154435925520263	0.8961538461538462	0.8961538461538462	0.855056589996349	0.15790297091090505	0.5719709475074282	0.4630123696337618	0.6707317073170732	0.7616937702241442	0.06874447744877127	0.5164156626506025	0.6707317073170732	0.9111776373787834	0.5719709475074282	0.6707317073170732	0.6707317073170732	0.6599537801254539	0.24018483362337179	0.6180555555555556	0.5212053571428571	0.717948717948718	0.7809065934065934	0.13981473517895093	0.5413961038961039	0.717948717948718	0.884115884115884	0.6180555555555556	0.717948717948718	0.717948717948718	0.7314814814814815	3.891061544418335	25.094675064086914	0.2809655614743846	0.6937072700297272	0.560378497234608	0.7834427767354597	0.8404597382527883	0.22764707484098373	0.5674183576410907	0.7834427767354597	0.9334228267865576	0.6937072700297272	0.7834427767354597	0.7834427767354597	0.7575051850609015	28.98573660850525
12	2023-09-27 09:49:41.188369	aee6fbc0350244014ed78ac4f9142f1e24d8a69cb3a7aca08274df10c850067f	2023-09-27 09:49:10.711678	nuclear_receptors	bipartite_adaptations.estimators.brf_lso	brf_lso	0.9912782360145235	0.924119241192412	0.7216561459317063	0.8599999999999999	0.8874725383965405	0.549768947851894	0.6781609195402298	0.86	0.9501149425287356	0.924119241192412	0.86	0.86	0.9993552758108226	0.33845622237051676	0.7050314465408805	0.5293684234763187	0.7392857142857143	0.8100065127936923	0.20596624521697304	0.5517263264788017	0.7392857142857143	0.9298702535088673	0.7050314465408805	0.7392857142857143	0.7392857142857142	0.8012578616352202	0.14236744784315522	0.5804347826086956	0.44652829874135197	0.6541666666666667	0.757279597677197	0.06758478454974058	0.51419691504873	0.6541666666666667	0.9303232036425958	0.5804347826086956	0.6541666666666667	0.6541666666666667	0.6530434782608696	0.03997150997150997	0.30246913580246915	0.3684210526315789	0.5833333333333334	0.7105263157894737	-0.15097027121927944	0.47115384615384615	0.5833333333333334	0.9086538461538461	0.30246913580246915	0.5833333333333334	0.5833333333333334	0.41975308641975306	3.9419515132904053	25.405959844589233	0.240411835106836	0.6427331145747881	0.4879483611088353	0.6967261904761906	0.7836430552354446	0.13677551488335682	0.5329616207637659	0.6967261904761906	0.9300967285757316	0.6427331145747881	0.6967261904761906	0.6967261904761904	0.7271506699480449	29.34791135787964
